row_id,text,true_label,true_label_enc,challenge_type,dataset
748,<USER> Mad love <URL> NYC-,neutral,1,emoji_heavy,D2
749,"<USER> nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course",negative,0,emoji_heavy,D2
750,No JetBlue… Just… no “<USER>: Our fleet's on fleek. <URL>,negative,0,negation|emoji_heavy,D2
751,"<USER> - routing a person from Houston to Newark, NJ and then to SFO is not acceptable.",negative,0,negation|emoji_heavy,D2
752,"<USER> got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",negative,0,emoji_heavy,D2
753,"<USER> I want to add, my flight to Mexico was on Air Canada. Same exact situation, but with none of the problems I've had with Jet Blue.",negative,0,emoji_heavy,D2
754,<USER> any info on delays at SFO tomorrow due to low clouds?,neutral,1,emoji_heavy,D2
755,"<USER> thanks, got put on the am flight tomorrow. Don't have much faith it'll get off the ground tomorrow though.",positive,2,emoji_heavy,D2
756,<USER> You didn't respond to my DM. You tweeted the same canned tweet you're telling everyone else.,negative,0,emoji_heavy,D2
757,"<USER> I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",negative,0,negation|emoji_heavy,D2
758,<USER> Haha you're doing everything right! Don't change a thing! Slash this Twitter engagement just makes you even cooler! #bestairline,positive,2,emoji_heavy,D2
759,<USER> YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,positive,2,emoji_heavy,D2
760,"<USER> if my flight says delayed with estimated departure listed, can I arrive at airport Late Flightr?",neutral,1,emoji_heavy,D2
761,<USER> Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :),positive,2,negation|emoji_heavy,D2
762,<USER> stuck in cae need reFlight Booking Problems for next flight possibly dm for more info,negative,0,emoji_heavy,D2
763,<USER> more than an hour holding to change a flight on the phone now.. What's up with that???,negative,0,emoji_heavy,D2
764,"<USER> Ill check it out, appreciate the response, regardless.",positive,2,emoji_heavy,D2
765,<USER> thanks so much for your condolences and quick response. It is very much appreciated,positive,2,emoji_heavy,D2
766,<USER> 24 hrs &amp; 2 cncld flights Late Flightr I've landed in PHL. Now 30 mins &amp; counting on tarmac waiting for gate. Pls do better than this.,negative,0,emoji_heavy,D2
767,<USER> Can i get a refund? I would like to book on a better airline.,negative,0,emoji_heavy,D2
768,<USER> Ricoh Smith at BOS provided oust and service,neutral,1,emoji_heavy,D2
769,"<USER> yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",negative,0,emoji_heavy,D2
770,"<USER> disappointed that my flight back to boston from PR was Cancelled Flightled,rebooked 4 the next day,delayed that one too, and no compensation",negative,0,negation|emoji_heavy,D2
771,<USER> great job losing one of my six bags on a direct flight. Don't know how you manage to do it.,negative,0,emoji_heavy,D2
772,<USER> flying high thanks!,positive,2,emoji_heavy|short_ambiguous,D2
773,<USER> yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel,negative,0,emoji_heavy,D2
774,<USER> How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???,neutral,1,emoji_heavy,D2
775,<USER> no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,negative,0,negation|emoji_heavy,D2
776,<USER> LACMA on Fairfax.,neutral,1,emoji_heavy|short_ambiguous,D2
777,“<USER>: Our fleet's on fleek. <URL> no way,neutral,1,negation|emoji_heavy,D2
778,<USER> you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels,negative,0,negation|emoji_heavy|slang,D2
779,<USER> Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter,positive,2,hashtag_heavy|emoji_heavy,D2
780,<USER> could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks,neutral,1,emoji_heavy,D2
781,<USER> Why wasn't a $15 service credit voucher I received for tv not working accepted on my next flight for a pillow?,negative,0,negation|emoji_heavy,D2
782,<USER> <USER> we done it with 1 truck... No biggie 😄,positive,2,negation|emoji_heavy,D2
783,<USER> you have such a confusing web site/complicated ordering process. This is why I typically fly <USER>.,negative,0,emoji_heavy,D2
784,<USER> I'm flying UA but *G with A3,neutral,1,emoji_heavy,D2
785,<USER> most horrendous service ever !! On off two planes. Been in Phil for 10 hrs. Now captain can't get flight info to print? #wtf,negative,0,emoji_heavy,D2
786,<USER> would it be possible to change my flight on your website? Many thanks,neutral,1,emoji_heavy,D2
787,<USER> Flight 2559 it's been delayed every hour since 8:55 am.,negative,0,emoji_heavy,D2
788,"<USER> Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool",negative,0,negation|hashtag_heavy|emoji_heavy,D2
789,<USER> Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!,negative,0,emoji_heavy,D2
790,<USER> done,neutral,1,emoji_heavy|short_ambiguous,D2
791,<USER> thanks for making me miss my meeting in Dallas. 700 dollars down the toilet 😊,negative,0,emoji_heavy,D2
792,<USER> how does that help me with my customers that I couldn't meet with (and subsequently lost)?,negative,0,emoji_heavy,D2
793,<USER> thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,positive,2,emoji_heavy,D2
794,"<USER> I've been in line for over half hour trying to see a representative, now I might even miss the next flight too, unacceptable",negative,0,emoji_heavy,D2
795,"<USER> <USER> completed. If that's the case then why does it still say ""in progress"" on Paypal's website. I reserved on the 13th.",negative,0,emoji_heavy,D2
796,<USER> going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,negative,0,emoji_heavy,D2
797,<USER> is there any way you could put me up in a hotel for the night?? If not I'm having to sleep at the airport again tonight.,negative,0,negation|emoji_heavy,D2
798,<USER> PTY to PIT via IAH,neutral,1,emoji_heavy,D2
799,<USER> can you not get the first flight of the day off the ground on time? #1531. Let's go.......,negative,0,negation|emoji_heavy,D2
800,<USER> turns into <USER> with such difficulty to past loyal customer. As a AA platinum flyer usair couldn't be more unhelpful. Why,negative,0,emoji_heavy,D2
801,<USER> any idea what's going on at terminal five at JFK? Seems to be zero traffic movement,negative,0,emoji_heavy,D2
802,<USER> So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?,negative,0,emoji_heavy,D2
803,<USER> stranded in Miami because your automated system keeps hanging up on me for two days. Help !,negative,0,emoji_heavy,D2
804,<USER> I've never had anything bad to say until now. No love for faithful customers.,negative,0,negation|emoji_heavy,D2
805,<USER> Looking forward to some friends and family time in Arizona.,neutral,1,emoji_heavy,D2
806,<USER> I will be patient in my luxurious middle seat on my next delayed flight,negative,0,emoji_heavy,D2
807,"<USER> long wait? I literally went shopping at 3 different centers, had lunch and prepared dinner. surprise, it's winter! staff better",negative,0,emoji_heavy,D2
808,<USER> thanks! Very excited to see it :D,positive,2,emoji_heavy,D2
809,<USER> Is it only $50 for my 2nd bag? 1st bag too full..,neutral,1,emoji_heavy,D2
810,<USER> thanks for telling me my flight was on time when the plane was broken. You're an inferior airline.,negative,0,emoji_heavy,D2
811,<USER> WORST SERVICE EVER. Denied access to our flight and then moved flight 6 times. How hard is it to schedule a gate? <USER> next time.,negative,0,emoji_heavy,D2
812,<USER> 👍. I think I'll come take a nap at the terminal. ;),negative,0,emoji_heavy,D2
813,<USER> Missed flight. Rude CSR. No flight till Tuesday. No answer on twitter. Help me out with a RT <USER> you're my only hope.,negative,0,negation|emoji_heavy,D2
814,<USER> please add more frequency to PDX Portland,neutral,1,emoji_heavy,D2
815,"<USER> still can't dm, it's LH7631 on 21/2/15",negative,0,emoji_heavy,D2
816,<USER> but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,negative,0,emoji_heavy,D2
817,"<USER> sitting in Baltimore. Finish taxi and approved to takeoff. Oops, not enough fuel. #Fail #45minflight #been3hours",negative,0,negation|hashtag_heavy|emoji_heavy,D2
818,<USER> that's not even an apology,negative,0,negation|emoji_heavy,D2
819,"<USER> should hire extra customer service reps. 50 minute wait time to ask one question? I would rather just fly another airline, thanks.",negative,0,emoji_heavy,D2
820,“<USER>: Our fleet's on fleek. <URL> NOOOOOOOOOOOOOOOOOO,neutral,1,emoji_heavy,D2
821,"<USER> booked flight in sept to get best price for April to usa, checked now and they are €67 cheaper, what a con unhappy customer #ripoff",negative,0,emoji_heavy,D2
822,<USER> dmed the name,neutral,1,emoji_heavy|short_ambiguous,D2
823,Why <USER> let someone from black Twitter in their multimedia department?,negative,0,emoji_heavy,D2
824,"<USER> Would love to DM you, but my Twitter app says you're not following me and I can't.",neutral,1,negation|emoji_heavy,D2
825,<USER> I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance. #NeverAgain,negative,0,emoji_heavy,D2
826,<USER> I look forward to hearing back and hope that my next trip will not be like this,negative,0,negation|emoji_heavy,D2
827,“<USER>: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). <URL>,positive,2,emoji_heavy,D2
828,"<USER> My #FlyingItForward affects just one small family of four, but it would make a huge difference in their life.",positive,2,emoji_heavy,D2
829,"<USER> Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing.",negative,0,negation|emoji_heavy,D2
830,<USER> YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉),positive,2,emoji_heavy,D2
831,"<USER> 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years, but no more!",negative,0,negation|emoji_heavy,D2
832,<USER> Can I bring my dog on board?,neutral,1,emoji_heavy,D2
833,<USER> morning. If I have a question regarding elevate points &amp; flights can I DM you?,neutral,1,emoji_heavy,D2
834,<USER> is honestly RUINING MY FUCKING LIFE RIGHT NOW. NEVER AGAIN!!!!!!!!!!!!!!!!!!!!!!!!!!!,negative,0,negation|emoji_heavy,D2
835,<USER> you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!,positive,2,emoji_heavy,D2
836,<USER> Thank you for the response. Much appreciated!,positive,2,emoji_heavy,D2
837,<USER> here in Austin I saw the water bottles &amp; snacks @ the desk for your waiting passengers! Im so Flight Booking Problems my next flight with you!,positive,2,emoji_heavy,D2
838,<USER> I just want shout out a thank the pilots and staff on the Feb 13 flight from Newark to Boston at 4:40pm. They were super helpful!,positive,2,emoji_heavy,D2
839,"<USER> I'm rebooked now, but the line was 300 people deep.",negative,0,emoji_heavy,D2
840,"<USER> Yes, please.",positive,2,emoji_heavy|short_ambiguous,D2
841,<USER> tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!,negative,0,emoji_heavy,D2
842,<USER> sure did. I have carried this bag on numerous times on the same style plane. Planning accordingly apparently accounts for nothing,neutral,1,emoji_heavy,D2
843,"<USER> you are missing the point. The flight left an hour Late Flight. Why are you allowed to be that Late Flight, and still charge me $50 and 10hrs?",negative,0,emoji_heavy,D2
844,"<USER> yes, you can. I will DM.",neutral,1,emoji_heavy,D2
845,<USER> Amazing view on the approach to LAX tonight. <URL>,positive,2,emoji_heavy,D2
846,"<USER> Love your airline...hate your website. Just tried to book 2 tickets (1 w miles, 1 w/out). Absolute joke. Needs a lot of work!",negative,0,emoji_heavy,D2
847,<USER> thanks but still annoying. Especially if I miss my flight. 😉 Can I tweet at the TSA??,negative,0,emoji_heavy,D2
848,<USER> - Thanks. Formed submitted. I'm not betting someone would be honest enough to turn it in though...,negative,0,negation|emoji_heavy,D2
849,<USER> thanks! Will you guys be getting the A380s anytime soon?,neutral,1,emoji_heavy,D2
850,<USER> appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,negative,0,negation|emoji_heavy,D2
